"ID","name","date","link","text","score","exclam"
670,"Kanye","2/10/2016","/KimKardashian/status/697568547871072256","YEEZY SEASON 3pic.twitter.com/WMDBaddwst",0,0
671,NA,"2/10/2016","/KimKardashian/status/697525722508869633","#WCW GIGI HADID http://bit.ly/1XiWsVP pic.twitter.com/08eVo1f58i",0,0
672,NA,"2/10/2016","/KimKardashian/status/697452743523483649","Good morning New York! #2filterspic.twitter.com/kVUc9zPwFT",1,1
673,NA,"2/9/2016","/KimKardashian/status/697192582972116992","those that rant together...",-1,0
674,NA,"2/9/2016","/KimKardashian/status/697183368648257536","I've brought my babies over friends/fam houses, parks & restaurants but because a picture wasn't taken it didn't happen & I'm in exile? smh",-1,0
675,NA,"2/9/2016","/KimKardashian/status/697177856510529536","THE EDITORIALIST @Editorialistpic.twitter.com/San0svoFeg",0,0
676,"Saint","2/9/2016","/KimKardashian/status/696966211989471232","Thank u Mr. Ralph Lauren for making Saint this jacket. It's so special! We will cherish it forever! #ItsRalphThoughpic.twitter.com/Cu4TPgJgDk",3,2
677,"Kylie","2/9/2016","/KimKardashian/status/696945586164080640","OMG @KylieJenner 's snap story!!!! It's so funny",-1,4
678,NA,"2/8/2016","/KimKardashian/status/696899740726726658","#SpecialDelivery Thank you @orousteing and @balmain for the motivation!!! LOL #SOONpic.twitter.com/dmbskIfKTj",1,3
679,NA,"2/8/2016","/KimKardashian/status/696857961541427200","I know I know if I had my own snap chat this wouldn't have happened! Decisions decisions....",0,1
680,NA,"2/8/2016","/KimKardashian/status/696856760158584832","I kinda want the world to believe that I don't take my own selfies but the truth is @jenatkinhair was just showing me her snapchat filters",0,0
681,"Khloe","2/7/2016","/KimKardashian/status/696456501653696513","Super Soul Sunday time before Super Bowl Sunday time with Khloe & Lamarpic.twitter.com/YwlTiYAsYT",2,0
682,NA,"2/7/2016","/KimKardashian/status/696419497293512705","RECREATE THE LOOK: SUPER BOWL http://bit.ly/1T6TIM5 pic.twitter.com/nQVrlUYjDv",0,0
683,NA,"2/6/2016","/KimKardashian/status/696207948519845888","Thank you @patmcgrathreal & @jenatkinhair for the fun shoot and showing me so much about snap chat today! LOLpic.twitter.com/FQK00ufz5k",2,1
684,NA,"2/6/2016","/KimKardashian/status/696150561402572801","LOVE YOU GUYS!!!pic.twitter.com/3Dyc7DIpaX",1,3
685,"Kim","2/6/2016","/KimKardashian/status/696093260670967812","The new Kimoji update got me like.....pic.twitter.com/ZDmvnQg2Cm",1,0
686,"Kris","2/6/2016","/KimKardashian/status/696019916005113856","No #KUWTK this Sunday but we're back on Feb 14 with @KrisJenner's birthday episode!! @KUWTKpic.twitter.com/gACFnqy3Id",0,2
687,NA,"2/5/2016","/KimKardashian/status/695805519131312128","40 Million on Twitter!!!!!! Wow thank you soooooo much for all the love!!!!",3,10
688,"Kim","2/5/2016","/KimKardashian/status/695716611336974336","New Kimoji update for Valentine's Day! Just update if you already have the app or download it now! Android users toopic.twitter.com/ndrEM5DRL5",0,2
689,"Kim","2/4/2016","/KimKardashian/status/695362033445793793","Seriously I've been trying! They don't want us to use KIMOJI on Twitter! #KhaledVoice #KIMOJI  https://twitter.com/sara_harb/status/695360921284182016 …",0,2
690,"Kim","2/4/2016","/KimKardashian/status/695340673940066305","Kimoji update is here! A whole new vibe! Android and iOS! http://g.co/play/kimoji    http://appstore.com/kimoji pic.twitter.com/zGvPKohF5n",0,3
691,"Kim","2/4/2016","/KimKardashian/status/695304250834812928","KIMOJI has been completely redesigned & is now available on iOS & Android! There's also brand new KIMOGIF animationspic.twitter.com/zRQ9zlhA4I",1,1
692,"Kanye","2/4/2016","/KimKardashian/status/695269704647086080","And premiering his album at the same time!!! Gonna be sooooo lit!!! http://Tickets.kanyewest.com ",0,6
693,"Kanye","2/4/2016","/KimKardashian/status/695269099958460416","For years Kanye has always talked about showing his collection at Madison Square Garden! I'm so happy to see his dream become a reality!!!",1,4
694,"Khloe","2/4/2016","/KimKardashian/status/695140015752392704","Watching Kocktails With Khloe!!!!!! ",0,6
695,"Kanye","2/3/2016","/KimKardashian/status/695067860435992576","That pic Tyler The Creator took is seriously one of my faves of Kanye. He looks so happy!",1,1
696,NA,"2/3/2016","/KimKardashian/status/695065694203842560","@RollingStone IT SHOULD BE...",0,0
697,NA,"2/3/2016","/KimKardashian/status/695057787785641985","Sleek ponytail tutorial today on my app with @michaelsilvahairpic.twitter.com/IsuQEWt6Bk",1,0
698,NA,"2/3/2016","/KimKardashian/status/694960037714767872","gym time",0,0
699,NA,"2/3/2016","/KimKardashian/status/694947259222487040","THE LOOK: SLEEK PONYTAIL http://apple.co/1Z3nwba pic.twitter.com/stQ88Swkdj",1,0
700,NA,"2/2/2016","/KimKardashian/status/694683036768563201","Hello, it's mepic.twitter.com/0Wt6NF3ean",0,0
701,NA,"2/2/2016","/KimKardashian/status/694641480414158850","BEHIND CLOSED DOORS http://bit.ly/1X0F0W8 pic.twitter.com/2ABaNIidLL",0,0
702,NA,"2/2/2016","/KimKardashian/status/694611604231589889","VALENTINE’S FOR HIM http://bit.ly/20EBymg pic.twitter.com/tIEXu39InG",0,0
703,NA,"2/2/2016","/KimKardashian/status/694458907058507778","Tea anyone?pic.twitter.com/HbkIJa998c",0,0
704,NA,"2/1/2016","/KimKardashian/status/694256489645613056","LOOK SMART http://bit.ly/1So7Dxv pic.twitter.com/iqCNL4bkH7",0,0
705,"Kanye","2/1/2016","/KimKardashian/status/694253238359453696","WAIT new poll. Which album title do you like best? @kanyewest",2,0
706,NA,"1/31/2016","/KimKardashian/status/694006222064750596","Such a good episode tonight on KUWTK! Who watched?",1,1
707,NA,"1/30/2016","/KimKardashian/status/693666395561730048","I don't know if my style changed or websites I used to shop at changed their buyers. Needing new online stores. Where do u guys shop online?",0,0
708,NA,"1/29/2016","/KimKardashian/status/693176902455037952","#STREETSTYLE BLACK ON BLACK http://bit.ly/23yliWi pic.twitter.com/59fTbDkYGA",0,0
709,NA,"1/29/2016","/KimKardashian/status/693126913204727808","i really need to motivate myself to workout today.",0,0
710,NA,"1/29/2016","/KimKardashian/status/692957969902866433","It's gonna be a long night...pic.twitter.com/H1bs6X1NaU",0,0
711,NA,"1/28/2016","/KimKardashian/status/692814606436339712","IT’S LIT http://bit.ly/1nRCJR2 pic.twitter.com/2yPQedXBgl",0,0
712,"Khloe","1/27/2016","/KimKardashian/status/692550521895411712","I have to go on Kocktails With Khloe!!!!",0,4
713,"Khloe","1/27/2016","/KimKardashian/status/692546612648894466","Watching Kocktails With Khloe & it's soooo good! Everyone tune into FYI channel 266 on Direct TV! I'm seriously obsessed!!!",1,5
714,NA,"1/27/2016","/KimKardashian/status/692437072968302599","PRETTY FRESH http://bit.ly/1SbtyI7 pic.twitter.com/ewkqLNdMTZ",-1,0
715,NA,"1/26/2016","/KimKardashian/status/692112428822368257","#STRAIGHTUP MY THOUGHTS ON BREASTFEEDING http://apple.co/1Z3nwba pic.twitter.com/6CHcwy9ogJ",0,0
716,NA,"1/26/2016","/KimKardashian/status/692074818779377665","BLACK AND WHITE http://bit.ly/1JC0w1g pic.twitter.com/YgyRVh9acD",0,0
717,NA,"1/25/2016","/KimKardashian/status/691695893284724736","Morning Jogpic.twitter.com/ld7FIhE0nc",0,0
718,NA,"1/25/2016","/KimKardashian/status/691601178841337856","Ohhhhh just you wait and see.... Lol https://twitter.com/chrissyteigen/status/691599940032790528 …",0,0
719,NA,"1/25/2016","/KimKardashian/status/691598199346241537","This 4 am feeding really kills me. I'm like delirious ",-1,0
720,"Kris","1/24/2016","/KimKardashian/status/691481074463969282","wait its 8:30 my kids are bathed,fed &asleep! U have no idea what this means 2 me! I don't even know what 2 do with this free time! #momlife",1,3
721,NA,"1/24/2016","/KimKardashian/status/691458065535643648","Keep Uppic.twitter.com/qdNnNE2yxR",0,0
722,NA,"1/24/2016","/KimKardashian/status/691446675873730560","Who's watching Keeping Up With The Kardashians?",0,0
723,NA,"1/23/2016","/KimKardashian/status/690961272221728768","Gym time",0,0
724,"Kris","1/22/2016","/KimKardashian/status/690737617395015680","Just got sent a sneak peek of  ""The People VS OJ Simpson- American Crime Story"". Going to watch now w my mom. This should be interesting!",-1,1
725,NA,"1/22/2016","/KimKardashian/status/690704100481101825","#FBF to monokinis, belly rings  & huge metallic bags @parishiltonpic.twitter.com/MxzkyDHtGB",0,0
726,NA,"1/22/2016","/KimKardashian/status/690628841581236224","BRAIDS ALL DAY http://bit.ly/1JpStVf pic.twitter.com/C2MbuT2i49",0,0
727,"Kourtney","1/21/2016","/KimKardashian/status/690243725612621824","Watching old episodes of Kourtney & Kim Take Miami. I miss Miami. This was so much fun!",0,1
727,"Kim","1/21/2016","/KimKardashian/status/690243725612621824","Watching old episodes of Kourtney & Kim Take Miami. I miss Miami. This was so much fun!",0,1
728,NA,"1/21/2016","/KimKardashian/status/690222277758091264","Please motivate me to workout today. I'm so tired but my trainer will be here in 10 mins.",-1,0
729,"Khloe","1/20/2016","/KimKardashian/status/690032629958180866","I love Snoop talking about Tupac & Biggie! Love his shout out to Kris Jenner #KocktailsWithKhloe",2,1
729,"Kris","1/20/2016","/KimKardashian/status/690032629958180866","I love Snoop talking about Tupac & Biggie! Love his shout out to Kris Jenner #KocktailsWithKhloe",2,1
730,NA,"1/20/2016","/KimKardashian/status/690008752481771520","Ugh the fact that they prank called me!!! Can't wait to see.... I love the set. It looks like so much fun! Good job kokes!",3,5
731,"Khloe","1/20/2016","/KimKardashian/status/690008225735929861","Khloe looks so good on Kocktails With Khloe! Kendall looks so pretty too! What a fun show! Watching direct tv channel 266. Tune in!!!!",3,7
731,"Kendall","1/20/2016","/KimKardashian/status/690008225735929861","Khloe looks so good on Kocktails With Khloe! Kendall looks so pretty too! What a fun show! Watching direct tv channel 266. Tune in!!!!",3,7
732,"Khloe","1/20/2016","/KimKardashian/status/689971956662300672"," KOCKTAILS WITH KHLOE  looks soooo funny! Let's live tweet & watch together at 10pm tonight on FYIpic.twitter.com/wBFJrAL3sO",-1,1
733,NA,"1/19/2016","/KimKardashian/status/689575191647690752","REAL FRIENDSpic.twitter.com/7nBNPCX6Sy",0,0
734,NA,"1/19/2016","/KimKardashian/status/689540677122699264","I gained 60lbs during my pregnancy but have been an extra 10 lbs up for the last few years so it's time to really get to my goal",1,0
735,NA,"1/19/2016","/KimKardashian/status/689540457949323264","I'm so excited! I'm 30 lbs down today but 40 to go! I'm so focused. I will show u guys my workouts on my app & share my Atkins plan too!",1,3
736,"Kanye","1/18/2016","/KimKardashian/status/689276574718242816","Baby Kanye reciting a Martin Luther King poem. Happy Martin Luther King Daypic.twitter.com/QknugVKP7p",1,0
737,"Kanye","1/18/2016","/KimKardashian/status/689230081408024576","How cute is Kanye reciting this MLK poem! http://www.youtube.com/watch?v=6TWsmwdq55k&sns=tw … via youtube",1,1
738,NA,"1/18/2016","/KimKardashian/status/689190613451952132","THE BREAKDOWN: A SOFTER SIDE http://bit.ly/1Knx4XF pic.twitter.com/BkpTogJl8I",0,0
739,"Kendall","1/18/2016","/KimKardashian/status/688966016227934208","@KendallJenner I'm on episode 2! This is crazy",-1,1
740,"North","1/17/2016","/KimKardashian/status/688909788894203904","""She's NORTH MF WEST! She'll be fine!"" BLOOP!",1,3
741,"Kourtney","1/17/2016","/KimKardashian/status/688907985469353984","Kourt looks so hot #KUWTK",1,0
742,NA,"1/17/2016","/KimKardashian/status/688900752329211905","Remember these pics? We're finally showing this  photo shoot tonight on KUWTK! Tune in tonight on E!pic.twitter.com/3gLzCgCDvX",0,2
743,NA,"1/17/2016","/KimKardashian/status/688894546445352960","I spelled something wrong last night & couldn't go back & delete all of my tweets & redo them! So frustrating there's no edit feature!",-2,2
744,NA,"1/17/2016","/KimKardashian/status/688894262956564480","Seriously!!!! Twitter please listen to us! We're only gonna make it better!!! This edit feature is necessary!  https://twitter.com/andaluciakant/status/688891532846338048 …",1,9
745,NA,"1/17/2016","/KimKardashian/status/688874455846662145","Ok I just got a Netflix account. Gonna see what this Making A Murderer is about.",-1,0
746,"Kanye","1/17/2016","/KimKardashian/status/688602821122342914","This is the 1st song ever with Kanye & Kendrick Lamar! He just landed & headed straight to the studio to finish it!!!",0,4
747,NA,"1/17/2016","/KimKardashian/status/688602713433612288","He flew Noah out with him so he could finish ""No More Parties In La"" & wrote 90 bars on the plane there!!!",0,3
748,"Kanye","1/17/2016","/KimKardashian/status/688602611419750400","I soooo didn't mean to lie to you guys about GOOD FRIDAYS coming back. Kanye flew to Italy for a Yezzy Season 3 fitting.",0,0
749,NA,"1/15/2016","/KimKardashian/status/688231807255330817","kinda obsessed with @Courtney Love's new clothing line with Nasty Gal",0,0
750,NA,"1/15/2016","/KimKardashian/status/688133805664677890","#BTS COMPLEX MAGAZINE http://bit.ly/1n1qwsu pic.twitter.com/Ow76H3biME",-1,0
751,"Kim","1/14/2016","/KimKardashian/status/687782494008029184","My fave Kimhttps://twitter.com/myleezakardash/status/687777406933831680 …",1,0
752,NA,"1/14/2016","/KimKardashian/status/687775283412398080","JUICY COUTURE TRACKSUITS http://bit.ly/1Ou1rxn pic.twitter.com/eu4Wu7IUzn",0,0
753,"Kim","1/14/2016","/KimKardashian/status/687766179243360257","I know! LETS START A TWITTER PETITION! Who wants to be able to use KIMOJI'S on twitter???https://twitter.com/kimbalmain/status/687765919502876672 …",0,2
754,NA,"1/14/2016","/KimKardashian/status/687765591726268416","You're so welcome! New colors coming soon. Will send you those too!https://twitter.com/RyanSeacrest/status/687742249694707712 …",1,2
755,"Kris","1/14/2016","/KimKardashian/status/687764789137817600","Thanks for the cool outfits & bows.https://twitter.com/KrisJenner/status/687756620625911808 …",1,0
756,NA,"1/13/2016","/KimKardashian/status/687363705475076096","#WCW: NAOMI, CINDY, CLAUDIA FOR BALMAIN http://apple.co/1Z3nwba pic.twitter.com/zx7yNQf9wS",0,0
757,"Kim","1/13/2016","/KimKardashian/status/687340894186426368","Obsessed with these new looks in the Kim Kardashian Hollywood game. Download it in the App Store!pic.twitter.com/ss2FUMdSu8",0,1
758,"Kim","1/12/2016","/KimKardashian/status/687145112330092544","Barbie throwback 2009 shoot x http://KimKardashianWest.com  http://apple.co/1ID1KbZ pic.twitter.com/dGoKYvmLSi",0,0
759,NA,"1/11/2016","/KimKardashian/status/686711429156610048","Back to realitypic.twitter.com/ERFPD42X5o",0,0
760,NA,"1/11/2016","/KimKardashian/status/686672978696736768","HBD 2 my bff Allison. We've been through it all together & there's no one else I'd rather experience it all than w upic.twitter.com/jsra1cOeMk",0,0
761,NA,"1/11/2016","/KimKardashian/status/686642576515031040","THE BREAKDOWN: NIGHTS IN BLACK SATIN http://bit.ly/1OmI6hA pic.twitter.com/OBpAPIUCn9",0,0
762,NA,"1/11/2016","/KimKardashian/status/686619861611601924","LEATHER VIBES http://bit.ly/1SK3Jhb pic.twitter.com/X22irLjuZl",0,0
763,NA,"1/11/2016","/KimKardashian/status/686617823716728832","On the Ellen Show today Hilary Clinton talks about how she never looked better in our perfectly lit selfie! #LUMEEpic.twitter.com/6svy37T46u",2,1
764,NA,"1/11/2016","/KimKardashian/status/686603121414529025","Selfies about to be LIT!!! The secret to my selfies http://Lumee.com pic.twitter.com/z0MXmTHGVu",0,3
765,NA,"1/10/2016","/KimKardashian/status/686382303824592897","ok KUWTK is over back to the Golden Globes",1,0
766,"Kanye","1/10/2016","/KimKardashian/status/686381552238866432","Who hears Kanye's FADE in KUWTK!!!!!!!! OMG! All of our music needs to be like this!!!!!! I literally have chills!!!!!!!",1,22
767,NA,"1/10/2016","/KimKardashian/status/686380500085116928","wow Lady Gaga looked so amazing! So happy for her",3,1
768,NA,"1/10/2016","/KimKardashian/status/686380282895699968","yesssss Sammy!!!! @samsmithworld so cool!!!!",1,8
769,"Kanye","1/10/2016","/KimKardashian/status/686376094358884352","The Givenchy show & Yeezy show on KUWTK. Soooooo LIT! This is one of my fave episodes! NYC was so much fun being out there w all my sisters!",2,3
770,NA,"1/10/2016","/KimKardashian/status/686310364535848960","i guess no nap today...",0,0
771,NA,"1/10/2016","/KimKardashian/status/686299822698049538","Both babies napping. Praying I get a quick nap in too. Sooooo tired today",-1,0
772,NA,"1/9/2016","/KimKardashian/status/686036421002432512","Who got power ball tickets???",0,0
773,"Kanye","1/8/2016","/KimKardashian/status/685556258535964672","REAL FRIENDS http://KanyeWest.com pic.twitter.com/1Axv9EvXAX",0,0
774,"Kanye","1/8/2016","/KimKardashian/status/685554771466403840","REAL FRIENDS http://www.kanyewest.com/ ",0,0
775,NA,"1/7/2016","/KimKardashian/status/685322335314776064","#TBT strolling down Robertson Blvd.pic.twitter.com/uj3KdAzNIz",0,0
776,"Kris","1/7/2016","/KimKardashian/status/685086225863016448","Moms need safe water to be moms @1onedroppic.twitter.com/vxtijcig8l",1,0
777,NA,"1/6/2016","/KimKardashian/status/684966502051655680","Seriously JLO is so pretty! Her glam is on point! #WatchingIdol",1,2
778,"Kanye","1/6/2016","/KimKardashian/status/684822427952521216","Can't wait to watch Kanye tonight on @AmericanIdol!! #KanyeonIdolpic.twitter.com/K5M4fdomJy",0,2
779,NA,"1/6/2016","/KimKardashian/status/684785254817648640","Happy Armenian Christmas!!! ",1,3
780,NA,"1/5/2016","/KimKardashian/status/684524455008194561","Should I? #SNAPCHATpic.twitter.com/KT2ePOKGn4",0,0
